tissue,age,protein_id,abundance
Kidney,12,P0726,3.735933940413874
Kidney,12,P0727,21.14685087753532
Kidney,12,P0728,7.584545338966545
Kidney,12,P0729,13.199880391824989
Kidney,12,P0730,7.039190835553182
Kidney,12,P0731,7.276974169409766
Kidney,12,P0732,2.8105201306173413
Kidney,12,P0733,1.9023648664624606
Kidney,12,P0734,14.653775677635076
Kidney,12,P0735,7.24556696789714
Kidney,12,P0736,7.825688927343661
Kidney,12,P0737,3.2678185404289883
Kidney,12,P0738,4.021747034472811
Kidney,12,P0739,13.078061102307974
Kidney,12,P0740,19.64143102587821
Kidney,12,P0741,4.76258454405746
Kidney,12,P0742,10.344395480817436
Kidney,12,P0743,7.749046939081973
Kidney,12,P0744,6.431691301436196
Kidney,12,P0745,21.00436582824123
Kidney,12,P0746,5.267911124833551
Kidney,12,P0747,14.555697282778908
Kidney,12,P0748,8.692050660799426
Kidney,12,P0749,6.844335029822733
Kidney,12,P0750,15.748816260941803
Kidney,12,P0751,8.228762177289433
Kidney,12,P0752,6.525374737828471
Kidney,12,P0753,15.819133752814645
Kidney,12,P0754,14.63055650393378
Kidney,12,P0755,14.221186977424251
Kidney,12,P0756,0.6709050183731389
Kidney,12,P0757,9.003927545017154
Kidney,12,P0758,7.852447105762996
Kidney,12,P0759,6.7709198429189135
Kidney,12,P0760,9.968425831393265
Kidney,12,P0761,8.084017983307985
Kidney,12,P0762,10.383721619349933
Kidney,12,P0763,5.887184182931635
Kidney,12,P0764,16.987253669793912
Kidney,12,P0765,11.03333798874599
Kidney,12,P0766,9.574189221739852
Kidney,12,P0767,9.297802117863043
Kidney,12,P0768,13.844993471600297
Kidney,12,P0769,12.763219688251985
Kidney,12,P0770,6.46169500765886
Kidney,12,P0771,12.525181389802528
Kidney,12,P0772,7.675137776265384
Kidney,12,P0773,21.839297300903894
Kidney,12,P0774,13.359016995495614
Kidney,12,P0775,4.750212288933047
Kidney,12,P0776,27.993751211808405
Kidney,12,P0777,1.9587979592290528
Kidney,12,P0778,10.13472600488388
Kidney,12,P0779,4.553091728266457
Kidney,12,P0780,21.388707092747882
Kidney,12,P0781,8.046510665583329
Kidney,12,P0782,4.294253018878465
Kidney,12,P0783,5.892368701430594
Kidney,12,P0784,4.505036645315562
Kidney,12,P0785,5.755113209306597
Kidney,12,P0786,5.676678729889392
Kidney,12,P0787,4.405533565837522
Kidney,12,P0788,8.130262310402806
Kidney,12,P0789,8.743314914867188
Kidney,12,P0790,3.8029271233534625
Kidney,12,P0791,2.556383700372601
Kidney,12,P0792,8.332210373015018
Kidney,12,P0793,9.51345613111934
Kidney,12,P0794,10.71543213226689
Kidney,12,P0795,9.623995677631076
Kidney,12,P0796,17.764195913205064
Kidney,12,P0797,12.576067873656939
Kidney,12,P0798,34.51699524162098
Kidney,12,P0799,44.43125746427102
Kidney,12,P0800,2.407751556722074
Kidney,12,P0801,1.8501592599608674
Kidney,12,P0802,6.883450978385975
Kidney,12,P0803,9.356715853055633
Kidney,12,P0804,6.606301030518765
Kidney,12,P0805,10.545541544954059
Kidney,12,P0806,5.879135077060123
Kidney,12,P0807,4.559369938250157
Kidney,12,P0808,4.991918898700361
Kidney,12,P0809,6.131588667854136
Kidney,12,P0810,11.469167031667123
Kidney,12,P0811,5.162962189913892
Kidney,12,P0812,5.813446979466668
Kidney,12,P0813,9.734584988217888
Kidney,12,P0814,6.136638164910002
Kidney,12,P0815,13.512041231573946
Kidney,12,P0816,3.9822666261602246
Kidney,12,P0817,3.496409716468401
Kidney,12,P0818,8.300637515944768
Kidney,12,P0819,8.812119394690495
Kidney,12,P0820,4.114754629918314
Kidney,12,P0821,15.482527675894934
Kidney,12,P0822,21.944509826895462
Kidney,12,P0823,4.7438183613722025
Kidney,12,P0824,16.876722476492382
Kidney,12,P0825,1.655785630481626
Kidney,12,P0826,13.18687821594171
Kidney,12,P0827,4.132560695306972
Kidney,12,P0828,12.418639255758402
Kidney,12,P0829,3.8837038896468594
Kidney,12,P0830,6.635688165014541
Kidney,12,P0831,4.252408561086709
Kidney,12,P0832,6.081348608088332
Kidney,12,P0833,20.72849488048818
Kidney,12,P0834,6.480464712182683
Kidney,12,P0835,24.526051396923755
Kidney,12,P0836,5.485275739026773
Kidney,12,P0837,16.921985994912184
Kidney,12,P0838,2.60684150373561
Kidney,12,P0839,5.822032731617628
Kidney,12,P0840,5.012270015555531
Kidney,12,P0841,17.394920895829884
Kidney,12,P0842,7.726872376219788
Kidney,12,P0843,1.9752698043165493
Kidney,12,P0844,3.1502351717767856
Kidney,12,P0845,3.765789564545886
Kidney,12,P0846,12.109437134155375
Kidney,12,P0847,11.207233194496206
Kidney,12,P0848,5.773712228554156
Kidney,12,P0849,4.975117679100243
Kidney,12,P0850,10.626892802923873
Kidney,12,P0851,3.510789865728272
Kidney,12,P0852,9.098925115424459
Kidney,12,P0853,8.64573122138091
Kidney,12,P0854,5.863819275286823
Kidney,12,P0855,8.77723712271663
Kidney,12,P0856,7.3508173596515896
Kidney,12,P0857,9.31854590217919
Kidney,12,P0858,3.1052477892541472
Kidney,12,P0859,9.996710500309318
Kidney,12,P0860,12.800902782140831
Kidney,12,P0861,8.382328609571701
Kidney,12,P0862,9.917336737280944
Kidney,12,P0863,6.472764585042255
Kidney,12,P0864,11.80300830816698
Kidney,12,P0865,7.190086321118693
Kidney,12,P0866,3.472206014874249
Kidney,12,P0867,11.30996950142471
Kidney,12,P0868,2.593652598969356
Kidney,12,P0869,8.1925298664198
Kidney,12,P0870,5.490510237090875
Kidney,12,P0871,5.283979202792573
Kidney,12,P0872,7.66564111379581
Kidney,12,P0873,4.517604999741643
Kidney,12,P0874,9.401587040008446
Kidney,12,P0875,7.153722711528082
Kidney,12,P0876,4.773971364812227
Kidney,12,P0877,15.432298874688303
Kidney,12,P0878,7.817966377987618
Kidney,12,P0879,10.09495163377698
Kidney,12,P0880,16.175668007350897
Kidney,12,P0881,16.01718201633719
Kidney,12,P0882,9.790633593696871
Kidney,12,P0883,5.765892642517862
Kidney,12,P0884,2.9321402820960834
Kidney,12,P0885,7.826921934337402
Kidney,12,P0886,13.333844338278002
Kidney,12,P0887,8.551817147410233
Kidney,12,P0888,0.8752939297935378
Kidney,12,P0889,11.653332533547642
Kidney,12,P0890,12.090915596229925
Kidney,12,P0891,5.770862701621007
Kidney,12,P0892,12.510545213507376
Kidney,12,P0893,10.077791578729478
Kidney,12,P0894,4.582528065565524
Kidney,12,P0895,14.82530577528163
Kidney,12,P0896,3.231895304511833
Kidney,12,P0897,6.680601964726383
Kidney,12,P0898,6.29246894596782
Kidney,12,P0899,4.21349306057476
Kidney,12,P0900,8.296479109941412
Kidney,12,P0901,15.176925881142909
Kidney,12,P0902,14.617216169510325
Kidney,12,P0903,10.673386812593959
Kidney,12,P0904,2.4992767661074207
Kidney,12,P0905,3.1018028906381243
Kidney,12,P0906,7.638921073403299
Kidney,12,P0907,6.7734724718953725
Kidney,12,P0908,5.127955306979943
Kidney,12,P0909,21.68777676371037
Kidney,12,P0910,7.3674451629056374
Kidney,12,P0911,9.573535235094317
Kidney,12,P0912,12.507034289164976
Kidney,12,P0913,7.145837150190291
Kidney,12,P0914,32.726730856076344
Kidney,12,P0915,3.932720867908122
Kidney,12,P0916,4.806224970958641
Kidney,12,P0917,3.9269359669640127
Kidney,12,P0918,17.657310185495994
Kidney,12,P0919,11.1876045087662
Kidney,12,P0920,4.988143283070697
Kidney,12,P0921,4.117429560674348
Kidney,12,P0922,15.870931063318316
Kidney,12,P0923,8.589731942915943
Kidney,12,P0924,16.115889032577
Kidney,12,P0925,6.668969099078321
Kidney,12,P0926,9.397804461338517
Kidney,12,P0927,8.278745884809881
Kidney,12,P0928,4.754483653914673
Kidney,12,P0929,6.34120241168251
Kidney,12,P0930,3.3972724667488645
Kidney,12,P0931,9.30004273051971
Kidney,12,P0932,10.91681376959713
Kidney,12,P0933,12.52406033064389
Kidney,12,P0934,10.31379001802619
Kidney,12,P0935,6.402117651546441
Kidney,12,P0936,17.544443456914383
Kidney,12,P0937,11.809921617529895
Kidney,12,P0938,15.905781851519807
Kidney,12,P0939,16.515955658732054
Kidney,12,P0940,6.412153073325651
Kidney,12,P0941,8.725786215848984
Kidney,12,P0942,11.004386991383319
Kidney,12,P0943,3.4697058748361793
Kidney,12,P0944,3.516165316859545
Kidney,12,P0945,3.1707492391133085
Kidney,12,P0946,6.479833706643723
Kidney,12,P0947,5.660796830414579
Kidney,12,P0948,2.9216616820435135
Kidney,12,P0949,7.562258108640193
Kidney,12,P0950,6.528541408421737
Kidney,12,P0951,14.053886863900772
Kidney,12,P0952,23.134901114566755
Kidney,12,P0953,9.092274572090878
Kidney,12,P0954,4.552045023818307
Kidney,12,P0955,10.191861676850152
Kidney,12,P0956,6.952745757546204
Kidney,12,P0957,5.986337254110325
Kidney,12,P0958,4.123054317416162
Kidney,12,P0959,5.233199641023735
Kidney,12,P0960,6.2144690681745836
Kidney,12,P0961,11.201108379849149
Kidney,12,P0962,9.39493062730497
Kidney,12,P0963,20.674490273238813
Kidney,12,P0964,10.362129282373413
Kidney,12,P0965,8.918536426020257
Kidney,12,P0966,5.753547846459869
Kidney,12,P0967,3.710167825142955
Kidney,12,P0968,4.911693719996909
Kidney,12,P0969,4.543291289041248
Kidney,12,P0970,1.4873720082070716
Kidney,12,P0971,3.7749073186452407
Kidney,12,P0972,18.08134524629319
Kidney,12,P0973,8.625431825314369
Kidney,12,P0974,5.515931753456989
Kidney,12,P0975,8.781460992630324
Kidney,12,P0976,2.1415121360882083
Kidney,12,P0977,8.189178032279479
Kidney,12,P0978,14.880479576369934
Kidney,12,P0979,6.429426431573511
Kidney,12,P0980,2.3877731252558267
Kidney,12,P0981,5.393478722104575
Kidney,12,P0982,14.89628864328875
Kidney,12,P0983,8.074675598411815
Kidney,12,P0984,2.95225369685834
Kidney,12,P0985,28.620762274483166
Kidney,12,P0986,3.2585092021944826
Kidney,12,P0987,5.976291060957201
Kidney,12,P0988,3.710339196991248
Kidney,12,P0989,3.71342151049792
Kidney,12,P0990,5.271232631640031
Kidney,12,P0991,10.127403793306426
Kidney,12,P0992,14.997353732772773
Kidney,12,P0993,5.484105489441489
Kidney,12,P0994,3.7714847924727417
Kidney,12,P0995,9.214132904376408
Kidney,12,P0996,9.377686098103876
Kidney,12,P0997,7.9867243094016445
Kidney,12,P0998,8.15799793962002
Kidney,12,P0999,6.462492199451132
Kidney,12,P1000,7.333445157510494
Kidney,18,P0001,5.9161188694317
Kidney,18,P0002,12.538671027435964
Kidney,18,P0003,25.122076844583955
Kidney,18,P0004,7.348257466412429
Kidney,18,P0005,6.571407007166
Kidney,18,P0006,7.692056200884152
Kidney,18,P0007,4.4456150755861765
Kidney,18,P0008,10.44014360215819
Kidney,18,P0009,8.596689266615478
Kidney,18,P0010,5.126325828785172
Kidney,18,P0011,11.335182746145296
Kidney,18,P0012,6.672970917653036
Kidney,18,P0013,3.686351927921115
Kidney,18,P0014,8.146871446391284
Kidney,18,P0015,7.6054630903161415
Kidney,18,P0016,11.739065391847133
Kidney,18,P0017,10.865574458921643
Kidney,18,P0018,6.17887067634715
Kidney,18,P0019,4.969996584300789
Kidney,18,P0020,6.604277629210867
Kidney,18,P0021,8.204285522906796
Kidney,18,P0022,8.819136311450562
Kidney,18,P0023,7.905183152380815
Kidney,18,P0024,6.247704701959823
Kidney,18,P0025,11.998258649385312
Kidney,18,P0026,4.402137323116309
Kidney,18,P0027,29.204224865592764
Kidney,18,P0028,10.428198621025095
Kidney,18,P0029,3.354088578263615
Kidney,18,P0030,7.372883760021891
Kidney,18,P0031,10.488521046828046
Kidney,18,P0032,5.349750109868089
Kidney,18,P0033,2.6901175354820683
Kidney,18,P0034,3.5368374414836516
Kidney,18,P0035,9.13330005677359
Kidney,18,P0036,2.3022834416503866
Kidney,18,P0037,2.7650661855217766
Kidney,18,P0038,9.104530646377547
Kidney,18,P0039,5.772710829048294
Kidney,18,P0040,4.345770533328776
Kidney,18,P0041,4.902925296648862
Kidney,18,P0042,2.729676289758953
Kidney,18,P0043,8.822836111879603
Kidney,18,P0044,4.066347521543449
Kidney,18,P0045,4.783727258991066
Kidney,18,P0046,8.123348098937216
Kidney,18,P0047,5.655874804842575
Kidney,18,P0048,4.32269620418491
Kidney,18,P0049,1.9997221778954561
Kidney,18,P0050,8.224576633645874
Kidney,18,P0051,6.917587593945464
Kidney,18,P0052,4.836729842917881
Kidney,18,P0053,3.5403721594670614
Kidney,18,P0054,6.64808472485878
Kidney,18,P0055,8.801783496520072
Kidney,18,P0056,6.99591665246973
Kidney,18,P0057,17.628389230687777
Kidney,18,P0058,10.069751369991629
Kidney,18,P0059,6.186079098572245
Kidney,18,P0060,10.27422743092363
Kidney,18,P0061,6.7928370481995195
Kidney,18,P0062,6.778711010324669
Kidney,18,P0063,14.360617916333087
Kidney,18,P0064,3.8490893498257948
Kidney,18,P0065,6.690289210842392
Kidney,18,P0066,13.470435436378647
Kidney,18,P0067,7.941209944430664
Kidney,18,P0068,5.286939444203567
Kidney,18,P0069,2.370202644424807
Kidney,18,P0070,1.6895515680515918
Kidney,18,P0071,22.928485103457867
Kidney,18,P0072,7.938929221752833
Kidney,18,P0073,4.647025935622511
Kidney,18,P0074,8.1363806876649
Kidney,18,P0075,3.736191704100899
Kidney,18,P0076,5.408385114766572
Kidney,18,P0077,3.751317377274409
Kidney,18,P0078,2.825561664007761
Kidney,18,P0079,1.8657821474496212
Kidney,18,P0080,2.52963969449773
Kidney,18,P0081,12.175722048667035
Kidney,18,P0082,3.649324704336687
Kidney,18,P0083,9.093924759937368
Kidney,18,P0084,11.712536320935596
Kidney,18,P0085,6.663328442270368
Kidney,18,P0086,5.515327239999041
Kidney,18,P0087,7.145516285112404
Kidney,18,P0088,5.138180840697143
Kidney,18,P0089,13.585687813037614
Kidney,18,P0090,20.340045735747147
Kidney,18,P0091,15.745559876372942
Kidney,18,P0092,1.814361062083025
Kidney,18,P0093,5.07565336938374
Kidney,18,P0094,6.61385570659542
Kidney,18,P0095,8.710298758838887
Kidney,18,P0096,2.3403081110059687
Kidney,18,P0097,2.317769077401495
Kidney,18,P0098,14.450733354805166
Kidney,18,P0099,4.717126036268135
Kidney,18,P0100,2.702635779956107
Kidney,18,P0101,3.4024196152393604
Kidney,18,P0102,8.339106702986568
Kidney,18,P0103,4.027487380838909
Kidney,18,P0104,7.626634803739696
Kidney,18,P0105,3.6672237229986773
Kidney,18,P0106,2.3167173265906493
Kidney,18,P0107,15.50712216065396
Kidney,18,P0108,8.377799256657234
Kidney,18,P0109,5.400117960939838
Kidney,18,P0110,4.825210118334088
Kidney,18,P0111,15.888753567205846
Kidney,18,P0112,9.40827237357677
Kidney,18,P0113,13.128154647262967
Kidney,18,P0114,4.648086865656279
Kidney,18,P0115,6.801010736116327
Kidney,18,P0116,8.397975494914574
Kidney,18,P0117,4.742810294272391
Kidney,18,P0118,6.229848715578607
Kidney,18,P0119,4.648316498735323
Kidney,18,P0120,8.382170019626018
Kidney,18,P0121,2.9857017650497393
Kidney,18,P0122,9.298502133199676
Kidney,18,P0123,7.9494221122308275
Kidney,18,P0124,5.8397395461791195
Kidney,18,P0125,8.639818728379577
Kidney,18,P0126,5.300001144244336
Kidney,18,P0127,4.413168313305145
Kidney,18,P0128,9.142254403976821
Kidney,18,P0129,9.382813997733946
Kidney,18,P0130,4.866179690324727
Kidney,18,P0131,4.622057440238683
Kidney,18,P0132,5.91142680494406
Kidney,18,P0133,4.737302699532302
Kidney,18,P0134,16.473331170879067
Kidney,18,P0135,7.976954868499446
Kidney,18,P0136,6.655419298002012
Kidney,18,P0137,3.7698542132229953
Kidney,18,P0138,10.27860944534548
Kidney,18,P0139,4.57089201312266
Kidney,18,P0140,4.4594387978863175
Kidney,18,P0141,10.488087743788375
Kidney,18,P0142,8.323351075906958
Kidney,18,P0143,1.4690306319366335
Kidney,18,P0144,6.001496509835586
Kidney,18,P0145,7.113419617281623
Kidney,18,P0146,5.381211965622986
Kidney,18,P0147,7.263701258219744
Kidney,18,P0148,2.2274524045910566
Kidney,18,P0149,1.2069046664237204
Kidney,18,P0150,3.6744019020220064
Kidney,18,P0151,7.8148016881372095
Kidney,18,P0152,0.9528455816335644
Kidney,18,P0153,3.9770632671113386
Kidney,18,P0154,2.0813458613082627
Kidney,18,P0155,5.7035957607915275
Kidney,18,P0156,21.35766879802098
Kidney,18,P0157,5.791351696087347
Kidney,18,P0158,6.185263496818064
Kidney,18,P0159,10.915784698430697
Kidney,18,P0160,6.682253288982479
Kidney,18,P0161,5.79894643885719
Kidney,18,P0162,11.503586648014132
Kidney,18,P0163,8.756564126444168
Kidney,18,P0164,7.844767677278641
Kidney,18,P0165,6.070270837794428
Kidney,18,P0166,5.360367262490576
Kidney,18,P0167,11.438374032591453
Kidney,18,P0168,5.391338815028052
Kidney,18,P0169,13.810415340413053
Kidney,18,P0170,3.519727229258444
Kidney,18,P0171,15.594864906350924
Kidney,18,P0172,8.757367661658094
Kidney,18,P0173,3.6897192120502513
Kidney,18,P0174,8.953625154059008
Kidney,18,P0175,4.465984021951886
Kidney,18,P0176,6.731029793308867
Kidney,18,P0177,4.926826320615704
Kidney,18,P0178,6.091680672919436
Kidney,18,P0179,11.606088034286946
Kidney,18,P0180,9.004984937827166
Kidney,18,P0181,3.358357716489899
Kidney,18,P0182,3.4757610064331024
Kidney,18,P0183,7.761197822496429
Kidney,18,P0184,8.105830283409665
Kidney,18,P0185,4.4017594106712625
Kidney,18,P0186,17.14078316698955
Kidney,18,P0187,10.748522218254848
Kidney,18,P0188,4.5327349337910965
Kidney,18,P0189,4.277283557214304
Kidney,18,P0190,5.7545070725072
Kidney,18,P0191,5.4062660909185585
Kidney,18,P0192,14.01833072852779
Kidney,18,P0193,11.910079977380123
Kidney,18,P0194,6.737662285143784
Kidney,18,P0195,9.908714784932817
Kidney,18,P0196,10.809835892999137
Kidney,18,P0197,6.832070336940608
Kidney,18,P0198,8.400090858798919
Kidney,18,P0199,9.423285878591926
Kidney,18,P0200,8.839539202548007
Kidney,18,P0201,4.13459350454206
Kidney,18,P0202,4.3931453900223625
Kidney,18,P0203,5.548427296943255
Kidney,18,P0204,4.317483663587383
Kidney,18,P0205,2.725933589553337
Kidney,18,P0206,9.897106990591144
Kidney,18,P0207,8.121510758047206
Kidney,18,P0208,2.9536785774118104
Kidney,18,P0209,5.709441954645664
Kidney,18,P0210,5.906773978972676
Kidney,18,P0211,7.3583665487560665
Kidney,18,P0212,3.447046734638277
Kidney,18,P0213,2.9278687611893286
Kidney,18,P0214,9.011540307291645
Kidney,18,P0215,2.628186612257741
Kidney,18,P0216,5.737784836499487
Kidney,18,P0217,5.425038538314475
Kidney,18,P0218,6.126972367374463
Kidney,18,P0219,7.677560760488808
Kidney,18,P0220,17.215561021707124
Kidney,18,P0221,2.526856384392342
Kidney,18,P0222,11.163173321432986
Kidney,18,P0223,1.4613732429450657
Kidney,18,P0224,15.22437868632645
Kidney,18,P0225,1.936630699566224
Kidney,18,P0226,28.46024204912192
Kidney,18,P0227,5.221635238962866
Kidney,18,P0228,14.309178022699243
Kidney,18,P0229,12.64377410919625
Kidney,18,P0230,5.077291042011003
Kidney,18,P0231,5.316535044736672
Kidney,18,P0232,3.9923336587738723
Kidney,18,P0233,10.581354201068216
Kidney,18,P0234,5.117113201260598
Kidney,18,P0235,4.036109358399685
Kidney,18,P0236,9.1069414720582
Kidney,18,P0237,3.8511255254553434
Kidney,18,P0238,5.415590587711498
Kidney,18,P0239,7.0352613062092955
Kidney,18,P0240,4.487131444742174
Kidney,18,P0241,4.912299225048505
Kidney,18,P0242,16.571116920897985
Kidney,18,P0243,5.836493535562297
Kidney,18,P0244,5.31692505369465
Kidney,18,P0245,5.939329402811062
Kidney,18,P0246,8.665453924663714
Kidney,18,P0247,3.5478901578958237
Kidney,18,P0248,8.524978958607738
Kidney,18,P0249,7.69186616807172
Kidney,18,P0250,2.2557400123642783
Kidney,18,P0251,19.360301919421165
Kidney,18,P0252,15.849840721418262
Kidney,18,P0253,4.080965306025593
Kidney,18,P0254,3.3642847745315523
Kidney,18,P0255,7.564772037211854
Kidney,18,P0256,2.8042982852569933
Kidney,18,P0257,14.957922415222239
Kidney,18,P0258,4.980842598655237
Kidney,18,P0259,17.457257620709232
Kidney,18,P0260,4.023005630166634
Kidney,18,P0261,6.167848436165253
Kidney,18,P0262,14.111624334739975
Kidney,18,P0263,5.434283205210404
Kidney,18,P0264,7.767329103779156
Kidney,18,P0265,12.70844290272165
Kidney,18,P0266,4.72582828593129
Kidney,18,P0267,3.094504697971667
Kidney,18,P0268,2.7495711578232784
Kidney,18,P0269,9.362674289356931
Kidney,18,P0270,8.330623862998243
Kidney,18,P0271,12.47428366744547
Kidney,18,P0272,5.597076922306036
Kidney,18,P0273,2.796109425729272
Kidney,18,P0274,1.6080462470140133
Kidney,18,P0275,36.871866519391205
Kidney,18,P0276,9.05054634782898
Kidney,18,P0277,7.161692733630449
Kidney,18,P0278,7.797905491314938
Kidney,18,P0279,2.7951001722094238
Kidney,18,P0280,4.094923845215642
Kidney,18,P0281,18.77768865679483
Kidney,18,P0282,9.7931159641599
Kidney,18,P0283,4.172488916028762
Kidney,18,P0284,3.160031885332641
Kidney,18,P0285,4.841646502408353
Kidney,18,P0286,5.459804189360649
Kidney,18,P0287,22.55956030021036
Kidney,18,P0288,5.892679920130243
Kidney,18,P0289,3.2314800245198536
Kidney,18,P0290,6.3694294451796605
Kidney,18,P0291,7.731279676932745
Kidney,18,P0292,3.0597810714914533
Kidney,18,P0293,8.397807294166341
Kidney,18,P0294,13.626560771915845
Kidney,18,P0295,7.169773646901908
Kidney,18,P0296,4.089538892926064
Kidney,18,P0297,4.803520334619136
Kidney,18,P0298,2.438467403637173
Kidney,18,P0299,6.088307778535292
Kidney,18,P0300,7.949740517226166
Kidney,18,P0301,3.8523824063957215
Kidney,18,P0302,21.12572316477899
Kidney,18,P0303,10.612568560433468
Kidney,18,P0304,2.2501680702690416
Kidney,18,P0305,2.2780362536640686
Kidney,18,P0306,3.6555882825588526
Kidney,18,P0307,16.955335426981488
Kidney,18,P0308,11.259636514069916
Kidney,18,P0309,17.477225476491395
Kidney,18,P0310,6.637908219218081
Kidney,18,P0311,5.8181230976306
Kidney,18,P0312,3.121037950866602
Kidney,18,P0313,8.13748911291428
Kidney,18,P0314,5.8648119267605745
Kidney,18,P0315,5.730873717856584
Kidney,18,P0316,17.4179593299607
Kidney,18,P0317,6.11572885258465
Kidney,18,P0318,14.662015663719327
Kidney,18,P0319,2.544226101762152
Kidney,18,P0320,33.10017781459557
Kidney,18,P0321,5.2735778316611555
Kidney,18,P0322,10.084319862814144
Kidney,18,P0323,11.094339927895602
Kidney,18,P0324,4.895210491900951
Kidney,18,P0325,10.784278387791836
Kidney,18,P0326,11.125872151742145
Kidney,18,P0327,4.300729304714027
Kidney,18,P0328,4.331401580063943
Kidney,18,P0329,6.7791749705190725
Kidney,18,P0330,6.15567823493677
Kidney,18,P0331,15.219071909184768
Kidney,18,P0332,10.057033351055576
Kidney,18,P0333,6.324412677660124
Kidney,18,P0334,9.49075426951006
Kidney,18,P0335,1.9322390654477797
Kidney,18,P0336,4.560739267782335
Kidney,18,P0337,7.840980730260784
Kidney,18,P0338,12.882768146981135
Kidney,18,P0339,7.437486200584817
Kidney,18,P0340,15.825375795187895
Kidney,18,P0341,11.105441678639595
Kidney,18,P0342,4.92179676635665
Kidney,18,P0343,6.06571804585743
Kidney,18,P0344,8.429389305901937
Kidney,18,P0345,5.040422878255026
Kidney,18,P0346,16.534439059792067
Kidney,18,P0347,3.392053988139225
Kidney,18,P0348,7.975187704015763
Kidney,18,P0349,10.256784641475868
Kidney,18,P0350,5.46630628774928
Kidney,18,P0351,4.774989214102534
Kidney,18,P0352,6.3029799961503725
Kidney,18,P0353,10.73887593829048
Kidney,18,P0354,4.887898791620368
Kidney,18,P0355,3.474041461494253
Kidney,18,P0356,13.157897923592575
Kidney,18,P0357,8.383363434388801
Kidney,18,P0358,12.078001897466002
Kidney,18,P0359,10.404832414339424
Kidney,18,P0360,24.400531129438306
Kidney,18,P0361,12.879727144993808
Kidney,18,P0362,4.272604427843402
Kidney,18,P0363,8.748061168131885
Kidney,18,P0364,4.721743335127333
Kidney,18,P0365,5.023845199000318
Kidney,18,P0366,2.8268727754590066
Kidney,18,P0367,5.556694436058146
Kidney,18,P0368,9.149432795597537
Kidney,18,P0369,6.341138279028008
Kidney,18,P0370,3.4111527115254785
Kidney,18,P0371,2.645499026059245
Kidney,18,P0372,23.424415503339
Kidney,18,P0373,8.018631460786175
Kidney,18,P0374,4.0238124060386
Kidney,18,P0375,8.703640535714404
Kidney,18,P0376,24.53701911324351
Kidney,18,P0377,9.573020050825706
Kidney,18,P0378,1.2391561122233046
Kidney,18,P0379,32.396368315406086
Kidney,18,P0380,2.175206117068294
Kidney,18,P0381,5.830274874098923
Kidney,18,P0382,3.3421982015163456
Kidney,18,P0383,4.231980338821466
Kidney,18,P0384,7.824948271102021
Kidney,18,P0385,1.9041909294494073
Kidney,18,P0386,6.249640633150292
Kidney,18,P0387,13.132325266576467
Kidney,18,P0388,3.9777929087562356
Kidney,18,P0389,2.8648049819649213
Kidney,18,P0390,6.0683591871600795
Kidney,18,P0391,5.385264464133688
Kidney,18,P0392,4.616028542138804
Kidney,18,P0393,3.2338186031310547
Kidney,18,P0394,9.008621501441148
Kidney,18,P0395,9.429371274886853
Kidney,18,P0396,3.480873520823515
Kidney,18,P0397,3.7822502166772933
Kidney,18,P0398,7.160404767127625
Kidney,18,P0399,3.697616118991753
Kidney,18,P0400,7.3438887465344065
Kidney,18,P0401,15.918775026157236
Kidney,18,P0402,6.364767515916244
Kidney,18,P0403,3.185156722434709
Kidney,18,P0404,8.347260599222984
Kidney,18,P0405,5.930321794082381
Kidney,18,P0406,6.028975478243545
Kidney,18,P0407,8.774633818715285
Kidney,18,P0408,9.98709496782319
Kidney,18,P0409,6.73941154990507
Kidney,18,P0410,6.361493168177672
Kidney,18,P0411,22.755257303808964
Kidney,18,P0412,13.558365190035964
Kidney,18,P0413,10.878615543946761
Kidney,18,P0414,7.137730596643214
Kidney,18,P0415,3.608258958900686
Kidney,18,P0416,12.976021395888884
Kidney,18,P0417,7.194003290898767
Kidney,18,P0418,4.666316051947655
Kidney,18,P0419,5.701829239345508
Kidney,18,P0420,3.694930610583589
Kidney,18,P0421,12.441886708537151
Kidney,18,P0422,9.939269873158468
Kidney,18,P0423,7.356989337212465
Kidney,18,P0424,6.430163531564694
Kidney,18,P0425,4.3853524038054115
Kidney,18,P0426,1.8379075592037648
Kidney,18,P0427,2.8261494779733316
Kidney,18,P0428,4.2252740008623135
Kidney,18,P0429,3.8608659028589147
Kidney,18,P0430,7.8482273378749134
Kidney,18,P0431,10.735624028080688
Kidney,18,P0432,6.108051282958791
Kidney,18,P0433,15.363913428439611
Kidney,18,P0434,4.124450022178762
Kidney,18,P0435,6.08209396390887
Kidney,18,P0436,6.398598660709713
Kidney,18,P0437,12.704841127782752
Kidney,18,P0438,7.030118513580659
Kidney,18,P0439,7.147857514122342
Kidney,18,P0440,2.444316284765895
Kidney,18,P0441,3.844821927596997
Kidney,18,P0442,12.733581024123774
Kidney,18,P0443,1.8992630766348033
Kidney,18,P0444,14.768062445008495
Kidney,18,P0445,8.903727489168007
Kidney,18,P0446,4.212930632168925
Kidney,18,P0447,4.004592905746105
Kidney,18,P0448,20.578451705399605
Kidney,18,P0449,15.386873850280836
Kidney,18,P0450,6.141118254811564
Kidney,18,P0451,7.152245421466182
Kidney,18,P0452,4.477041720855993
Kidney,18,P0453,7.153070473580203
Kidney,18,P0454,4.403189222012524
Kidney,18,P0455,6.293677135813535
